uuid,cancelsurveyflag
c15d2882-7760-4a49-964d-a97ed9d4573e,1
c167523a-f6b8-48fe-8a62-fa58dde2cc43,1
c169d0cd-4dec-4cd7-a4f0-f2923080f237,0
c177bb2e-b7ab-4906-9534-f1392cbcdc0a,0
c17a68bd-9317-44a1-9965-52471810ba72,0
c17ea5b6-6ad8-4ff7-a77e-a0bbc1dfe282,0
c17fdf49-78d1-45bb-99ac-4cb22c23ea5c,0
c18fcd14-0edf-4dce-9673-172e2fc9103e,1
c19220dd-b217-4835-9fe6-aecab89ea2e3,1
c1a4196a-b897-4663-81d8-b84aa87c392d,1
c1a5c475-60a8-420e-af37-ee30c951ca89,0
c1a8eab4-d994-45f4-b9d8-deb962b649bc,0
c1aef126-d4c2-4b93-b932-aed2cab8a49e,0
c1b52213-48c1-41f1-b801-709cfad5f54d,0
c1c1cae8-8b0f-4682-a4a6-4e9687327d09,0
c1c823fa-0a40-4756-a5db-3556e917e2fc,0
c1cb854b-c99f-4993-878b-015e88d14c8f,0
c1d1e8f2-b8a1-48d9-9773-23be6ee3d230,1
c1d2af51-6587-4ce8-967d-5fbc160fee5f,1
c1d2ece0-df32-46ee-bf8d-d1d350973c1a,0
c1d5b201-e1cf-42e8-ad2b-27f6fa4ca69b,1
c1e3ccc7-5f38-4336-bcc9-5aa9669ca5ef,1
c1eb650e-73c0-4dad-94f9-a36fa33723d3,1
c1efbf52-9932-4e1d-b161-619a98baf93a,1
c1f0a593-dc7f-4700-b2e1-51cb618ce860,0
c1f6b20d-97d6-4115-a46e-536292ed853c,1
c20811e0-3aae-4939-b0a1-0c6b1c931619,0
c209eb1f-5186-45b4-9b4c-caa220c0b443,0
c2135b9e-aaf0-4d20-a0c8-7d23cdf5b652,0
c2154cf5-8e9e-4b89-92ea-666f2edb037a,0
c21d203b-9e60-43f6-8170-ddf6475bcc5b,1
c2222bb8-e30c-4b69-895e-fbf370001d95,1
c2291214-f1c8-44a4-bb5f-d7f08f140e13,1
c233b3cf-e4e1-46d9-84ae-f2977b5f0ab8,0
c245aa1e-9953-4c6e-b728-b88b569fe5b8,0
c246c643-3c51-4c74-87ba-492aecbee0a4,1
c2522df4-76ef-4704-91ce-c215662af813,1
c2587323-15b3-4dd5-a3b6-15f9d0e8dfe2,1
c2591821-c545-43f4-ba00-c1a32c9a6648,1
c25975ea-d113-49ba-be35-ab9dff40d0fa,1
c2599d9d-11a4-4f67-b24a-93c73a4a9b19,0
c25cdf99-03fb-496f-8a0c-7d330c5245db,0
c2624925-3070-4fc7-a3cc-0db331d58feb,1
c2690c49-ccbf-4d0c-b2a5-39b92e51d605,0
c26cd645-f47d-412d-972c-fdd375dd993a,1
c2744466-b3bf-4ac0-86e8-8c4985380e10,0
c277075c-fcf9-49ac-8503-69e18bfca768,1
c2777d91-fbae-45d6-beed-b12f027cef4c,0
c279f009-80b2-4932-a3f2-499c94580f82,1
c2953087-4d58-4f42-8f56-add16f2e1e03,1
c29add45-c7b8-4ca8-8d70-15151dc5bb51,1
c29bff99-9978-4818-b00d-fa1c0d40d973,1
c2a4bfc1-464f-43e9-9fff-c50f8803ed31,1
c2a80cec-e60e-4e27-82d7-30cd0b3104d5,1
c2aa53b7-6793-4a78-9c6d-b73f3b257242,0
c2b0eecc-dae5-4a4e-a3f4-d0c271208cab,0
c2b31db8-56fd-4803-864b-f3adf4e47eb8,0
c2b4e2ed-5a1d-4af5-a12b-5ef8e94dcc9f,1
c2b6c7f8-2b2c-42f8-9b99-e078eb634245,1
c2b715f5-a7b8-4442-a578-4d63befc96d4,0
c2bd6d56-f747-4020-9676-167cd6c15dd2,1
c2bdc9dc-7e16-4958-a76f-2494132c02cf,0
c2ce7980-682f-45d4-9f78-ba519d4ad1ae,1
c2d093a2-6ea3-4de2-bfeb-ceff8949da74,1
c2d0ae50-9010-4477-8698-ae5c71c59743,0
c2d4dd6a-5145-408a-906d-013608c957df,1
c2dff4a8-a31e-40c9-b874-ebe3249e4171,1
c2e0f625-2156-423c-b3a9-c72d98612dc4,0
c2e2e40f-c93f-46ab-9ba1-346fc7a11f63,1
c2e52650-da7b-4f01-b26c-e2beb9b0fb7c,1
c2ed1aff-660a-41e5-bb26-64f1d79e4f60,1
c302e200-8f6c-40e8-93dc-631e826368f5,1
c306c04b-88e4-4fbd-a02d-0f15696296ae,1
c3075fca-2d44-4069-8251-dfd4fd901669,0
c30a24e9-19ec-44cd-87bf-c9075bc5be95,0
c31010b6-8cbe-44b1-b1e3-119ececeac95,0
c31080b2-fbe0-4f87-8f90-5f6ab2c70090,1
c31c3648-0569-40c8-985a-d8f236277179,0
c3263d49-d930-48f7-bd3c-a325d12a7b44,1
c32ba1f4-36b0-4a9a-b046-62bf1ac08277,0
c32c4a91-cec0-44d4-976d-e280e3ae94e9,1
c3311c32-e983-4f90-ac00-59f015ffb38f,1
c334bbce-e817-46b1-92a3-f9969ca2252c,1
c337b9a4-242c-49a2-b90c-a0b68525d2c4,1
c33bd594-ca8b-4c35-845f-db71c8639a75,0
c33d1258-04b9-4521-866a-51e7373f297f,1
c33d9900-fb8f-46f7-bbf5-8322bbf9cf1e,1
c3402098-914e-4839-b91c-3305ce6489a8,0
c342efc1-fa43-4938-ae8e-efeb86b7aaf2,0
c34d3d74-2d66-48cf-8ec2-5db3af110ce7,0
c3508395-63d9-4570-b566-96f49a518d10,1
c354b88e-50e4-4315-b020-88a364bb483a,1
c3590127-b602-4884-a985-08bc8089908e,1
c35b1d9e-be9a-49f5-9b61-062f3d9cb90b,1
c35f0717-31bf-498b-a3c0-df0041f700b1,1
c35f272b-04fa-4dc7-8db9-33b326318ecc,0
c3652398-1054-4a20-8773-81434c1fef54,1
c3660058-e1fa-4570-811d-2e8b56173942,0
c36b986b-a7a8-42c1-abdf-7504891c670b,1
c36c462a-8220-497d-9031-1122b53dca16,1
c37ce5d0-cb41-441b-a7c0-c03411188cb6,1
c37f1674-1ed4-40fa-ac02-cd1e88bcea23,1
c380b1ec-1b73-42c2-a163-9f2e50ba3d9e,0
c3814222-30d2-4e89-b9e7-4339e1797bdf,1
c3821424-d2fa-4399-9a61-9f47b71a974a,1
c385996e-b35b-4f0d-b352-38d5f9437e1b,1
c38c78df-723b-44b0-adb5-cb8865ae810d,1
c395ef81-7c40-4053-8423-aa787f2c61c4,0
c397c178-f39c-44ba-85e2-ab5be7db8d15,0
c39dbe7d-5e3c-40a2-b321-ff70b03a5f25,1
c39eb610-6299-4bfa-a55e-4b4dc2b48c43,0
c3a49a23-5fd8-4a31-ae84-45e2d6d74af6,1
c3acb028-9eed-4975-adf1-709e0efb70af,0
c3ba5fcc-30ea-442b-bfe6-18397b552e56,0
c3c0b8f4-36c2-44fd-9c3f-13c9fb232365,0
c3c3cfbf-7164-49e1-a8c4-9183b344b604,0
c3c694ed-a7f9-4e5b-8d3e-3aec30ccf0c2,1
c3c88c62-3d81-4be1-9dbd-3132f60e25b2,1
c3cd24cc-0a9f-4205-a225-1394e1a4f2e9,1
c3cd8ffd-e1fb-41ea-a0a6-ff4e19a0842e,1
c3d0cd62-d706-4ed6-a38d-5dee72fe7b72,1
c3e6ea0c-7486-400a-8606-e58486ba4a99,0
c3e83d56-4319-4998-af63-24888e4d7b4c,1
c3efe6e0-1339-4b7e-a879-71fb97b3a6b2,0
c3f6a4a8-8743-4a82-a114-b4147ba91b1f,0
c3f97202-6e9d-407a-bb5d-d934c55e22ca,1
c3fbb8bb-e149-4bb8-8b1e-b39a3f162c0a,1
c3ffdb23-c93d-4fac-9754-b1ab024f36c9,0
c4000e3d-3b15-4024-99f6-90df498c19d3,1
c406ab40-1bfe-4277-b795-cec32dd748cb,0
c41b55a7-31d4-40a3-97ed-3971b0789dd3,1
c423728e-2911-4c1a-b62d-708a097bb781,0
c42f84fd-ca25-404e-87f7-11c54033d71d,1
c4324184-bbb5-49ef-bdb1-3585ee65c553,1
c436f21d-5d1a-4884-b31b-1c1c92882fc7,0
c438ca5e-c426-45f9-9b5a-33a86dfaf184,0
c444f9d2-ffe8-456b-93e2-a748adb4a958,1
c44c4846-5016-4609-9cc6-744ee237dbee,1
c44d8798-40a4-4187-a3c3-2ba35786d381,1
c44ec766-8bbc-47a0-923c-8ddb16c9301f,1
c459bca8-1b00-4327-82a6-4b56cd38e3a6,1
c45e0c39-6fa6-4698-bfe4-9f1cabaa8690,1
c47134f9-8235-4879-bca1-c8a9c5d1ac42,1
c4733914-a504-4574-b0b3-df30c868a181,1
c4762903-3151-4234-b1c3-5d0b660663ae,0
c4783bec-dd5b-4787-a35a-9afea9b0849c,0
c479be8c-f06a-4cd6-b5fa-76ff34b1b395,1
c4876a4a-70e8-4a48-8b9f-1bc5375776fd,0
c489a890-259c-40f8-ad19-483e2d9ac404,1
c48cb580-312d-43a2-80ab-59d20e146b86,1
c4af4625-05b6-4872-b091-64c832e0d20c,1
c4b45afb-d42c-4878-9515-91b56fdc52f0,1
c4bac8e2-1ed3-4961-a489-c6422f6b75ca,1
c4c7150c-c982-4137-b80c-eb64e536c138,1
c4cb782f-2c20-4d2e-96f9-cc792a8c2bc0,0
c4cc7307-74e4-4adf-bef0-856675171dca,1
c4de9db1-650a-44fe-b45f-9a38d38677e9,1
c4e1037c-3185-4ad0-837a-6fe0cc686657,0
c4e239b9-af06-4069-b7ad-e4398abe8815,1
c4e23f2b-ac57-46c9-a88a-841a50e075eb,1
c4f0ef9d-e400-4576-ae17-a33bb74d726e,0
c4f95ddd-5930-405e-8b6b-c2433fc85552,1
c4fc25cd-8340-4533-b896-5bc3becf945d,0
c4fcde85-a8a0-47ac-9f30-b0eaa15d5bf3,1
c504f262-154a-47cb-94b2-9f94e3cb54d0,1
c50674fa-a893-496f-a625-587dae61c9f0,1
c506b985-85b8-4fdd-9184-0313aa68bb56,1
c5085d8d-45b6-4dc1-84a7-29698c265042,1
c5136144-d35f-40a9-aa58-6b8ebb2b6f32,0
c5243079-e969-41f8-b65c-502428b11baf,1
c5350324-b91a-4e7a-9894-97bef867bbc7,0
c5407894-16ab-45ad-bad8-084f00d96bb3,1
c546bd6d-a3c9-45e4-b942-8d6f7abee1bc,1
c54d580c-77a1-4fd1-a7eb-2023c01f17cd,0
c54e35e6-6b21-4edf-9aeb-59a0e35a782a,1
c5535ad9-84a0-4a47-adb6-dbfe64239763,0
c561e808-d122-4a3f-800b-473fbbbf184d,1
c5622534-e6cd-4cb6-9ad9-1fce330bfadd,1
c5649081-eefd-4906-932e-865328e925f8,1
c57bb06c-94af-4bb0-bcac-f9c5403d98ab,0
c58028c6-fe5f-49df-bf2c-2e888f193a17,0
c5811223-d508-44bb-878e-eb5cdbc5408e,0
c5844f03-90ce-43e1-8b42-fde9ffb2aaa7,1
c58e0949-f964-4376-bb4e-8b69b2977b37,0
c59399e9-32fe-49e1-b98b-4a46d64ab70b,0
c595158a-e984-4e99-ad21-69c863ed187b,0
c59e43ef-4b15-4add-8361-a2b14ac852ee,1
c59ff431-e061-4d93-b93b-d4de0351d483,0
c5a1b679-9eb8-4bca-9950-a8f21931c52c,0
c5a2ea1e-8c15-4498-a260-9affba6dd4f8,1
c5a3008a-e83d-4264-b1ea-f9a5ad3899d6,1
c5a9af7d-5453-4bf0-9e69-320158ef49c1,0
c5abff9d-0c34-47e5-835a-14a7f0aa940e,0
c5ac0b47-9815-4c6f-8912-fca7e2e94322,1
c5b06253-01e1-4a99-a1d4-77c643f538a7,1
c5b071c5-eaa2-473f-bdfd-1b530b40dd3a,1
c5d1cb4b-3000-4a81-96c6-18d561022a70,1
c5d4b4e2-fa8f-458f-8d90-2a4ab72575b6,0
c5d98cc9-47cc-4b75-a13c-94f0c0399068,1
c5debc07-51ce-4698-bb3a-7962c5ea86f3,1
c5ef0dc2-6723-46dd-8dcf-f855b0c27c06,1
c5f2bafe-e48e-457f-b17f-abe0c28c1cc3,0
c5f3d1bc-c5f1-4763-853d-bfa49180def5,1
c621a81d-df44-4b1e-a83a-9c5dfbfe0e36,1
c62328bd-da95-4f40-b49a-ae20814ae1d9,0
c62b59c1-6993-42fa-a21e-8cebd6cd0c50,1
c62ce579-95aa-4eec-a31f-89b732cc2d8c,1
c62d2a6e-a749-4ade-a2bd-118b03ad02c2,0
c63375d0-e4a3-437d-9bc4-b93a7fe802e2,0
c636216a-11ea-4875-ae9e-63d189f5bd46,1
c643a56f-be79-490f-ba0f-b4c2e43788bc,1
c644a1c9-4efb-418a-b841-e39d462fe35a,1
c6492d85-992c-4420-a322-6d4a76cacf58,1
c6495509-7f9b-4610-bb84-4666bc27bb38,1
c64a824d-4bee-43be-940e-265df73ac964,1
c654461f-7a1c-4b4f-bec4-40c0f83af202,1
c65977cb-71a1-4cae-8e47-36dfa3da30d5,0
c65a7dd4-d24a-4a77-a0df-8ad28dbfd5bc,1
c65d7ee9-08e6-4a4e-a6c0-8fa8a9953650,1
c6665169-0d9a-4b3e-9759-6d655cdb7303,1
c673a294-6f1c-4e35-8d5f-a37d86ce4489,1
c677eae8-2173-4810-90a1-d005116c8fd8,1
c6784ba1-1d64-45a6-bd91-298c3b3464b9,0
c6825573-7fc4-4efd-b3c9-430acfb79ba8,1
c6827eae-b931-4c01-95f8-9c036e9e6b67,0
c686ed54-d8e7-4ed1-8ba0-db04871e29d3,0
c6880a2d-37ce-4800-9296-7cb27105050b,1
c68e7537-6db2-4232-9b45-03b642804fc4,1
c6937a6a-0536-434c-bf20-3845b51b8871,1
c6984c17-9093-4c00-b4d9-1b640003b070,1
c699e8ed-4410-49e8-9e74-eb1d3d847551,1
c6a7449f-d115-4a12-8258-5acda54f101e,1
c6b7d5d3-5d02-4150-a810-3c7cb7ba3459,0
c6be329f-8899-4c3b-9712-9f9e98588dff,0
c6c2c01b-b432-4821-92af-43abb09dd4f1,1
c6d8e5fb-e7d8-4640-801f-79b7a71baf82,1
c6da9e76-6d6c-4daf-b53f-f63b4c34efbd,1
c6e3699a-c0e6-41a1-9413-ae1dec9e8132,0
c6eaa1dc-8191-4773-915b-2a9800914b92,1
c6fb58a2-901b-4e24-97f1-a511f9016763,0
c7019bea-c8f6-47e1-b460-ff61bc3a14dc,0
c709a41a-5137-480c-8699-faa0bf003de0,1
c71142ff-33a4-4fdf-92ec-a865c107eab1,1
c718b86d-5db9-4d6a-824c-c2b736692222,1
c71edbb4-a220-4e40-a06c-b8fb5639e4f0,1
c72c63ad-30b1-48f6-bff9-362acfa23570,1
c72c7e88-4c00-4441-a8a6-2a4be4c0a2c6,0
c7350918-b312-4349-8602-bba3775e406d,0
c73a1a6d-0a38-4fbf-a3af-2f430f62c731,1
c73c08a5-a5e6-44be-b9f4-a836a1ac1fa5,1
c73d14d5-4a51-438f-813f-10c458881d77,1
c741f37f-dbbb-4aee-9a52-86fecda5d646,1
c7437c6d-fd96-4f96-8b92-e68e019b1844,0
c74bd510-9148-4eeb-800b-a2af4cc87733,1
c74ea256-9fe7-4a59-ada5-616873e26426,0
c74efc84-e8ab-42f0-9bea-dd5d13698596,0
c75072b8-40ca-4840-892c-827658f7ffdb,0
c7588cc3-251c-4bd2-85eb-2803ae550a4c,1
c75b0498-b55a-4bbb-83de-f70fce79adfe,0
c75b7a31-ecf6-4b11-9762-0574e969b397,1
c762436d-e9f3-4818-be9c-05bf1b7078a4,0
c7641b86-74a0-46b3-bc8b-09b0735b472a,1
c772bbae-9e9c-4853-83c1-e2833274678d,0
c7864e4a-045e-4788-9171-2e8641d6c8f8,1
c787ab43-6220-4e7a-8000-9b1997c28c73,0
c787e616-58ab-45ae-8875-13ddafd066f5,1
c7902d28-12f4-4d8f-8f0f-1207039d41bb,1
c7954938-4a86-4286-acf9-1cefaba4f031,1
c7964f66-a231-43f1-9e0a-31bb4121a4c3,0
c797797b-5363-4700-afaa-78445f0298af,1
c79799be-b634-45a2-b197-cd1e5bb474fe,1
c7a62796-5402-4e8c-aa92-1854282df916,1
c7a84150-65c5-4279-adcb-c245906d2a80,0
c7af082d-94d5-4bf3-999c-3b1d74358e7f,0
c7b00106-ae03-4771-9735-b91e71033ca1,1
c7bada02-675d-46a2-9297-6eb3a322617a,1
c7c156b0-059d-4bb5-b868-af78f85ba741,0
c7c5d486-c65b-43b9-9f67-cd6cda09da66,1
c7c6a514-e1f6-45c3-8a62-a1a40d2fa55b,0
c7cc28e0-e66c-41e5-8aaf-ff6d17b44f3c,1
c7dbdd0d-773f-4e3e-8df1-b0b02d6438db,1
c7e16281-089f-449a-b584-61ec27be5e75,0
c7e297db-4b8c-4514-ae7c-27aa6a45ca50,0
c7e828b7-0668-4490-b8b6-7b5df906c318,0
c7ea7f9d-e59d-460f-8bfd-0aafaa780d3b,1
c7ecc7b0-dbd5-4198-aeb6-8689b76f8fff,1
c7f7335c-987c-4a03-8765-54e334aba9f3,0
c7fc39b2-c8f5-4005-99af-9b4a1df72dc0,0
c80c1b14-8fac-4557-b141-96f522f426c2,1
c8112ba9-07b6-467e-a56e-af34e009cc0a,1
c8191cde-973a-4bd2-ba36-a3f077deecd7,1
c81fb88d-6e84-4207-afc7-891d52db9100,1
c82d1a8d-5c7a-4664-916b-eda9b2470c5f,0
c8321f91-d5fd-4517-847b-76c1e068333a,1
c833ddd6-7c14-4b6e-9100-cee52473edd7,0
c834b6b9-62d9-43cc-9508-8ed487c887fb,0
c834b6b9-62d9-43cc-9508-8ed487c887fb,0
c838fb12-6d4a-45ba-945f-14696635fddd,1
c83a2667-b8b3-462b-81de-7eeaaa245595,1
c83dc890-f249-4b3d-9900-eea10be2b2fe,1
c843b3ef-5026-4db0-80a1-3e4ecc7ec0f0,0
c8458876-75c8-4db5-bd40-fd027968cc7f,1
c84b2dc9-f994-4a73-bd76-756225ab1252,1
c86db91e-7ccc-4e32-93fd-1a2cca617827,0
c87d8cc7-f7c7-4599-877e-5d0c074ebda1,1
c882408a-c0bc-47b0-baf0-5ad21ad90358,1
c88739a4-1310-4246-ba93-3b26538075be,0
c887b5f1-48ae-443f-8651-7edd3e2495f0,1
c88a1d6d-a709-40ee-a921-98dfdcd3725d,1
c8909d10-3d71-48e0-8c82-82a783967a3e,0
c892966b-d5dc-4e80-930b-80a68cc6a810,1
c896545d-0110-4478-8160-bdc6b083ea6e,0
c89cd0e3-571c-4aa3-aaeb-a142b00a6cae,0
c8b0025d-19f1-45aa-9fcb-5bfff18827ed,1
c8b68c8c-bd66-4930-942a-7e64442b246e,1
c8be3211-3847-44dc-b3d1-585e44a0d46a,1
c8c26d3c-1f45-43e3-8f79-2bcef38e0736,1
c8c6353a-a2d1-4e0e-a73a-6bdeff7d40a0,0
c8c6aa5b-101f-4846-ab60-748355ceb87a,1
c8cb7b3a-7592-47a8-92c0-7124ae9e9ac0,1
c8cc1f5a-8844-4ee1-98f8-7bda1184f2ac,0
c8d9217c-7e40-484c-904a-0e953ea2e45e,1
c8dc1a69-a860-4f50-9de7-2aa6ffe9f3c9,1
c8e77cf1-68ab-47d5-9d4f-394a2ca64ca8,1
c8e927a7-3fd5-4156-b702-06c0ef966866,1
c8f45c88-c151-44ac-8e7e-f05ce01c7b8d,1
c8fa8681-6cd5-47e4-8272-b4dab26224a5,1
c8fd0776-95e0-4db4-80cf-051bad4dd2e2,1
c900f508-847b-4786-921a-d66e2151b6df,1
c9063998-78c1-4ce0-a89b-239d66411256,0
c910c4b6-79e9-4ae2-bf6a-7e9f1e000029,1
c91a8f79-d8cc-46cb-b57a-a3c2c67ebedc,1
c920d5c0-b6a2-48aa-b5ea-fcfd09b72584,0
c921593f-8833-4907-adc6-48325aa802a3,0
c92d6f97-dc1f-4243-bd4a-880195d686b4,1
c9343a44-29db-4383-9b49-bf013b413e64,1
c936ea9e-a787-4d42-a86f-b76e5b736c6d,1
c93bca46-13f2-48e9-88b4-85a604f0c2ee,0
c93f11e5-6430-4c79-830b-11f51623a185,0
c94fac5f-1383-4cdc-aaa6-c086a807447a,0
c94fc3a1-ae65-4c2f-b0ee-5fda5cd6c2a4,1
c95a895a-37f4-4991-9565-31e2c24fd9f7,1
c95af464-0691-411a-a71b-096fb7e5e3ec,1
c95b14b7-3c60-4fac-9ed6-a92e24a858ee,1
c95db3fe-7a85-44e1-b14d-afc867f45de0,0
c9631f23-9e41-46dd-b262-818b52a89ebc,1
c967aa9c-a5b0-4e0d-b6d3-472a350a5e8e,1
c9711dba-b9cb-4732-896c-a0851de29d39,1
c97bb13d-61d6-4fc2-874f-d11e0e3e1dc6,1
c97d42cd-a520-4d0c-a503-9f21138dfddb,1
c9831e1d-2a22-467c-97ed-da28b589d26b,1
c986520e-5aba-42dc-bfc8-18557ce16d1f,1
c9878b81-09f8-4902-844b-27f559f91350,1
c9928d8d-9b93-4b70-88a9-effab7220ae4,1
c99bc4ba-612f-41d6-8a1a-6b1de23a348b,0
c99c0280-5015-4fd0-b583-a84aa7345ca5,0
c99ec11e-a51d-4390-8f28-5dc43c7528b2,0
c9a0c637-5849-4c01-8c73-34fe74808a33,0
c9a96d37-ccfa-4d26-8d0d-38bd6fb0d13d,0
c9abf6be-86c2-4d0c-bb53-c2f1e0d3c14c,0
c9b5273e-e094-4bc5-bbd0-30d105b9853e,0
c9b88bab-a206-4140-85aa-5c351aad944f,1
c9c3c1c5-0130-463b-aac2-d05c2fc66d94,1
c9cc2736-a129-40fe-ab4b-f8b62f20cf3b,0
c9d6dc38-2f77-4a25-976f-511ac6dce012,0
c9e1d41b-1db8-4692-90ab-512a7b738485,1
c9e8748e-9f31-4314-b05b-fbbe933d8681,1
c9e970be-b441-49c0-9b3f-4ae9add07429,1
c9f0ac61-6fff-46a5-90a7-1c27f0776017,0
c9f58c01-2ec8-4d08-bfcd-2842a2e0facb,0
c9fcf58c-a2d2-4c68-a859-c45cde72dc95,1
ca014b49-4a76-482e-81b2-2a0fac3f75de,1
ca0341f8-a572-40ef-b51c-0aa14823e56d,0
ca0773da-ffcc-42bc-9186-35e73f02b151,1
ca0ada9a-01b9-40a2-9513-262c686ef20c,0
ca104e6a-6fe7-4b79-95b8-dd258dc3b209,1
ca185900-93be-4b31-8afc-512360213730,0
ca1d436c-9eb6-4531-b4bc-c7461bf1bbe7,0
ca23f2b3-4736-4807-bf44-7042fe8e6181,1
ca2dd250-cd43-4581-96ec-3f7f7fce6825,1
ca2e69e4-475f-4868-be63-ad641784db83,1
ca3307eb-e584-4261-a198-346d83ff3d32,0
ca43d448-2e3d-472c-a1da-c79e5aace60d,1
ca4ef435-1f19-45ca-82b0-26b2d4ddf708,0
ca5413f1-e4df-4109-a544-6694b3a2aef7,1
ca5e7bb7-f4c4-4946-80e8-443f496026cf,0
ca626976-e5f8-4285-a419-8f88cefa5c87,0
ca654d3b-62d0-42a9-aed9-ae8446930e9b,1
ca6d6214-a3d3-4cd2-98ea-3a5c71c61642,1
ca7337f1-310a-421f-ae49-38db82cb961a,1
ca85e049-26f5-41fa-bbc4-4895eaac8a6b,0
ca886828-d718-46e2-82e2-3b5121f2073f,1
ca8e1d65-df18-4b63-9056-3f788de3cadc,1
ca8e9970-8019-45d6-a50c-0ed7ebb3ca20,0
caa02cf2-5b27-4e4d-8620-2121effb84dd,0
caa1f0b2-de33-4a8e-9ed8-382c5c7ddd61,1
cab63bfc-2f7e-4ad1-b118-fe01fd933c9d,1
cac053bf-4a4a-43a8-a4cb-93838e994335,0
cac3c0a6-5ec1-41e4-9ee3-bfe2f5384b4b,0
cac8e26e-0adf-42a7-9256-221920aa01a2,1
cacbe073-e99f-451d-a1ff-1cadf4cc324c,1
cacc967b-8cd2-42e8-aa67-a4a75ccca7fe,0
cad0d02d-8439-4769-bc64-95ea70aa0016,1
cad57be1-b98d-4baa-8907-f7e6fd0f170d,1
cad5d873-b04c-45fa-85fe-e298615685c5,1
cadb78b9-8411-4d9d-93bf-88ad22f28491,1
cae73f14-0fa8-4f94-87a7-e60a3c8296dd,1
cae7c3bf-3440-4940-af06-eb7ae8248652,0
cae7ed5b-e43c-4816-ba14-7d3a6a0fca23,0
caf64c7d-aa49-4b22-887b-f67f02e1c46c,1
caf871b6-8d77-4723-9271-54f19775f3e9,0
caf8fd63-6b30-4427-a0d2-5b3f79b93564,1
cb04909c-9edb-4a3d-848d-59d090030762,1
cb04deff-1e0b-419d-82f8-a6d3d8e96e1d,1
cb16a626-2bc4-402b-adcd-d52c8a035374,0
cb182a1a-9ae0-4b42-9bb3-ef5e4bf86598,1
cb1e1662-996a-474f-a30c-688a9c726f3b,0
cb27ab51-5b13-4c76-a7ed-c8414fae0645,1
cb287203-8ed9-421d-9cf5-953ca1b83777,0
cb4351cc-6be1-4751-b3d9-dfd655f3115d,1
cb4a59f9-9840-4d32-8053-0c2276693455,1
cb4b026a-b2a5-4681-8258-0177f37c080c,1
cb4fbdd1-0831-4af0-9485-afa65495ba40,1
cb567876-c4b1-4b72-b85b-35f4b46fd1cc,0
cb567bc3-bccd-4018-aa44-fa92ac9e9bb1,0
cb5820b3-9c28-4897-bc12-5a82cc2b3d2b,0
cb596784-b7c0-43c3-aee2-dac857abf748,0
cb5f4ce3-3f9e-4282-8020-3f0559a9e904,1
cb5f8290-e0a8-4f92-8ece-d0aef2142233,0
cb615172-60d8-401f-9891-082ee85be0cc,1
cb70a700-0047-4b25-b0d8-c69f13b6a0b1,1
cb73e4f7-5b0b-41dd-9f80-4fa284b2e3c0,0
cb7778d1-f185-45fd-8773-7e2c5d5cf9ee,0
cb779306-a9f9-4452-9410-00fbabf566b1,1
cb77adfc-2946-4906-8639-13af313bea63,0
cb7e6c43-3fb7-4e9a-a7cc-c3b2d2e80e3e,1
cb8ad092-66a3-4ab1-8d13-44e231349969,1
cb8d6921-bb96-4d6f-a8db-51eefd8e6926,1
cb947f72-1e53-4909-afad-8f7f55c2f436,1
cbb0d2f2-651c-47a0-9008-d57d86576e48,1
cbb679db-5b8f-4fe8-8b20-e1de40a68652,1
cbb9eeae-c502-40b9-aefd-797e1bd43dec,1
cbbe5cea-2c33-420c-ba68-3309043d95ca,1
cbc5d749-45a2-4c0e-8557-2d9c48bce54b,0
cbce96f1-79ca-484f-9e00-14854a243085,1
cbd4a90e-048c-4719-b7c1-d1de0ce352fe,1
cbd4f0e5-7e97-47ba-afba-e690b1ac08f9,0
cbd56b59-e1be-4b41-83d7-49083ed6ab25,1
cbd964d5-58c3-4680-ab05-f471a3d5d42f,1
cbdc9f60-7d52-4be1-8e0a-af4da05fccc3,1
cbe27852-b69a-4fca-980b-a093737bcb01,1
cbe32602-2414-46c5-b08d-90fa2f98aa86,0
cbe92fc3-98c1-4ff3-8a12-a88019b51063,0
cbee4250-ed06-45c3-a74b-75a8ec78ff6d,0
cc02be51-7918-4fbc-92b5-25eb50504731,1
cc062c57-0f5d-47ed-995b-33b6b6faf9e1,0
cc0b235a-8470-412f-ad48-4c80292524d3,0
cc10f78b-26e0-4985-8b71-df3b62d4a045,1
cc21d360-db03-45c1-87e7-ec1422dbda45,0
cc2799c8-9ade-4052-bd02-7c0bf5d434c0,1
cc2862b4-ab6f-4ea0-8e34-459238d366c3,0
cc2a96ee-fe29-4d81-8ff6-f272b724d409,1
cc2fac83-f40f-4533-ab66-942b5235dffd,1
cc31792e-219a-422b-bdd4-86ba0a2e1117,1
cc3671f6-6254-4861-b5ea-989f805a32c8,1
cc38f7b0-496b-4df9-9284-a27d889367ad,1
cc3d1871-1d6a-4fa3-9727-ea1fcbefbe36,1
cc5360b5-004c-45a0-809e-ce27dae4650c,0
cc539b52-164c-4325-89d0-85b339bcbee9,1
cc5ab434-43f6-4c94-a617-837016d671a1,0
cc5b9ae2-1d7d-4289-9562-135a393096d8,1
cc5edd26-6676-45ca-b17a-74ee63f89b6f,1
cc6d9a73-8c9d-4104-8771-6f1e4c5746f4,1
cc6e1d52-73e3-4d28-b067-274ef2040655,0
cc72fb61-b4ce-4562-8219-09514b4433d1,1
